feature,score
IL6ST,3.436293195462932
AZIN2,3.4359106010804723
LRRTM1,3.4355841711330126
ASB11,3.4354397989910312
NUMA1,3.4351548360910957
SLC39A5,3.4347129688200444
PSMB1,3.4344315785997033
LOC101928623,3.4344140248231363
RNF126P1,3.434106421640148
RP4-539M6.21,3.4338918822460207
ADCYAP1R1,3.4337731480872042
RP3-412A9.16,3.433529986146875
ADCY5,3.4330148210278733
KMT2C,3.4324134369410233
LOC101927592,3.43149911757055
NME1,3.42813769668548
HDAC10,3.4280832504080245
CDV3,3.4279450772554
MED13,3.4278059526505875
SLC39A7,3.4272352380203897
GS1-124K5.9,3.426972616641581
LOC100505851,3.426510421553906
ACP2,3.4264536494273745
PIK3R6,3.4262432137308036
PPIH,3.425914907199122
DAGLA,3.425500833360605
LINC00606,3.4253618730681685
LOC286059,3.4249557328199294
BTC,3.4243765113581324
MAP4,3.424373235813513
VPS16,3.423714726985678
BZW1,3.423531019417688
ADCY7,3.4234356788414595
FLJ30403,3.422704110963934
WRB,3.422602364451935
PLCD1,3.4221851956426446
ARF1P1,3.421082062764733
PPP5C,3.4207958925281448
TNFSF8,3.4198324948970305
UNC80,3.419740363709553
TMED5,3.4195768517536664
SSX1,3.4195345612927013
CLYBL-AS2,3.418659241665746
UROC1,3.418420154463257
SLC25A48,3.41838424444275
AQP9,3.417627090055131
LOC644090,3.4165535972076677
LOC100996624,3.416116944926607
CD3G,3.4159510757087324
ALDH7A1,3.4156222253003707
KLK12,3.415229769020118
SHISA2,3.415220569351085
BIRC5,3.4151176317207566
SLC1A7,3.414916912870654
LINC01348,3.4141726064910083
RASSF4,3.4121891053693596
ROBO3,3.411951159430863
PNMAL1,3.410855245021125
LOC101929027,3.410668288464765
RPS28,3.4106601522233557
EPB41L4A,3.4104128378911103
BC033241,3.409215496605289
UQCRFS1,3.4090159980566033
COL14A1,3.4089659893826436
RPRML,3.4084717406312635
CDKAL1,3.4082104277496184
B9D2,3.407701289118108
LOC440434,3.4076206736198764
LTA,3.4073995156350114
LOC101927274,3.407285221678257
KATNBL1,3.4070192599947307
KIF3B,3.4061283851892004
NSMF,3.405693915545662
LOC728099,3.4055271044863793
XAGE3,3.4053988641085184
KRTAP5-9,3.4052960888551667
MED1,3.405206790703941
LOC100996693,3.405200497697047
ANXA10,3.404780477587313
PHF1,3.403307743066556
MYD88,3.403040510107088
PUS10,3.4029554183416746
GUCY2D,3.4029318596668348
ASB9,3.401775744896291
ASB4,3.4014845572051216
VPS39,3.400950033175717
NOL11,3.4003903881062194
RUFY1,3.399477529613121
STAG3L2,3.398987047033097
LOC439933,3.3984804991687207
PARP15,3.3982845771550023
DIABLO,3.3973526417944964
CMTM4,3.397000579750504
NR2F6,3.3967299523776973
PRSS55,3.3965545702314395
GBA3,3.3954275612187383
RBM28,3.394488750249897
PRRG2,3.394057219998715
SNX6,3.393710508975743
MAP3K7CL,3.392788676075352
TCTE1,3.391135068197377
ARPC4,3.390319434433955
ZNF382,3.390182622094289
KCTD11,3.3896548899140653
OPRL1,3.3891179541263545
AP3B2,3.3886488512087336
PNN,3.3884119612871753
MIR6875,3.387832745478243
DKFZP434K028,3.387337892690677
MIR5188,3.3871198866939
RPS4XP2,3.3862031740354
RXFP3,3.385729296169431
PVRL2,3.3852985083041727
AHDC1,3.3851111763534325
LINC00702,3.3842328179562773
DEFB118,3.383983054693617
FCRL5,3.383555494478485
DPPA4,3.38296717207231
PHYH,3.381539126389537
LOC101930405,3.3813559725814377
PRKCG,3.381052252423702
LOC102723380,3.3807030958079953
LINC00525,3.3804215918290477
LINC00310,3.3802886309196443
EFEMP1,3.3801220110057772
RRP12,3.3789869081050425
CRYGS,3.3782967066191127
DAXX,3.377714613184273
ZMYND19,3.37725146227406
MED14,3.3761916834473396
JAM2,3.3761040004621403
AK026714,3.376094350030622
ZNF33A,3.37604405577456
CXCR3,3.375854062349981
GLTP,3.3754582663955834
LOC285957,3.3748495050815763
LRRC25,3.3743791275247013
LOC101928012,3.374023014298722
LINC01111,3.3739219037031325
GIGYF2,3.373664340718808
STAU2-AS1,3.373516590176882
PDLIM4,3.3731847474038035
TBPL1,3.3731705214714616
NLK,3.3728509987885147
PGK1,3.372798736163794
HIST1H2AC,3.3718289932147556
ANKRD18B,3.371826905920056
PLAC1,3.3715271213584312
LOC158402,3.3712045586023773
LOC284950,3.3694510388581733
STAB1,3.368413578470577
MIR6743,3.367495389775459
POU4F3,3.365907627676608
HAPLN4,3.3657274322781117
WFDC10B,3.3656256238477225
MAD2L1,3.3656072677886972
DDX43,3.3647148345078346
UBXN8,3.3645710655129033
KCNK7,3.3644142697082793
KIAA0195,3.3636849240583038
PPM1M,3.3633299904763008
NOTCH4,3.3633210033015652
POLE3,3.3628184761291857
CSH1,3.362498858490281
LOC100652770,3.3617446050008875
ANKRD60,3.3606608810366705
POLA2,3.35999345038201
RP11-408I18.9,3.3593857724345217
LINC01180,3.359258408856725
ACP1,3.3589223623602225
GOLGA1,3.358840490609435
LOC100289230,3.358416543305085
RP1-178F10.1,3.357268895948896
WDR77,3.356903094228584
DAAM1,3.356412719711182
CCDC154,3.355953108261113
FKBP5,3.3557058233944828
MGC32805,3.3547050307769255
MRGPRG-AS1,3.35415017807918
CA9,3.353914920263194
TRIM38,3.3539121124151965
HOOK1,3.3537896687602298
LOC101060091,3.3536787440277
TEN1,3.3533961172899325
TSC1,3.353231822325532
PSORS1C1,3.352757999303864
PCDHB4,3.3523787088771506
SAP18,3.3522406952788963
R3HDM1,3.3510360045456107
PDHA2,3.3497325414314183
PLEKHH1,3.34879372470378
FUBP3,3.3487371076132466
CUX1,3.3478234470167636
NRXN2,3.3470199155546947
TCL1A,3.346586139517772
CYB561A3,3.3453614653572727
FAM133A,3.3451254410481397
HKR1,3.342085122688676
HAVCR1,3.3419334201452773
ZBED6,3.3417405536665474
CLEC4F,3.341544498531726
CRHR1,3.340713977690423
AGBL4,3.3386343464508363
GPC3,3.3371091033797855
FLJ30679,3.3369022214981743
GGT1,3.3365481632315785
MYB,3.336351131404161
CASK,3.3363314273705216
APOBEC1,3.3362378271968423
TRIM62,3.334941231498641
GRTP1,3.3347542149902094
PGM3,3.333774025037509
EFNA1,3.3332140494322937
LARP1B,3.333095452180796
LCE3D,3.3326945291583856
RP5-1031D4.2,3.3326634794602894
SEMA3B,3.3326081001990504
MAP2K5,3.331441531864928
RP11-218F4.1,3.3313870568633264
XK,3.331266684351274
TMCC1-AS1,3.329911260844814
CCDC88C,3.3294904631093103
LOC100506860,3.329360759471115
LSM7,3.3291593773048422
CASC6,3.3288553853083136
ILK,3.3286963291885665
DLL4,3.3281616683230464
C21orf88,3.327275482038493
ZNF521,3.3268507544785435
PPEF2,3.326718439209128
FAM43A,3.326323179463511
KIAA0586,3.3260651546823783
AC005224.2,3.32583637692257
GALP,3.325311694022973
CATSPERB,3.325145657838931
NHLH2,3.324819593550275
ERAL1,3.3248032231443383
CLCN3,3.324544921223594
GOLGA2P5,3.3235525889467583
OR5K1,3.322511889347243
C11orf71,3.322265148757845
AZIN1,3.3217146726826847
PPP6R1,3.3211304923620864
SPDYE2,3.3202348655148723
JMJD7-PLA2G4B,3.319300590739969
GYPA,3.31922533794286
HMGN3,3.319123187750947
PTN,3.31865575382924
MARVELD2,3.3183849838741066
STOX1,3.3182981209454954
CTCFL,3.3170296853730825
NUP214,3.3168227633389384
SPTB,3.3162008288281966
GPRC5D,3.3157565297649394
PPP2R4,3.3149358915038616
NGFR,3.314882769425207
C20orf194,3.313969037983522
RNF208,3.3128495947810914
FDX1,3.312797681974046
MIR6883,3.3123716198126734
TBL3,3.311626931597331
CBR3-AS1,3.3107709276179937
EEF1A1P42,3.3106143640891994
RP11-385F5.4,3.310325850452405
DZIP1,3.310094618668099
FAM3B,3.309790700544629
PMEPA1,3.308443635499026
LOC100129461,3.3066402375657233
RP1-199J3.7,3.306388339644393
LOC100130264,3.305857735307608
ZNF786,3.3057586568278103
FGF16,3.30568463717611
PIK3R5,3.3040033198096688
ZNF213,3.303647199352531
UNK,3.3034304244216424
GSN-AS1,3.303415444507478
LANCL1,3.3030407103497006
IGDCC3,3.302687507360101
RUSC2,3.302027234364292
SSFA2,3.301520444740171
ZDHHC19,3.3005927623162026
CHCHD1,3.300400362006443
LOC101928298,3.299813338389982
IRAK4,3.2994765664316845
ARSD,3.2992534639391247
RP11-220I1.5,3.2991402220863195
MIR7111,3.2990141867945786
RP11-73M18.7,3.2985688023889073
EIF1B-AS1,3.297500974996085
TMEM255A,3.2957136185850975
MTMR14,3.294905338165758
SEC62,3.294790203355489
HSPB8,3.2943895535195336
BARHL1,3.29422771400174
ZAK,3.294217208788839
FCHO1,3.2941247515765335
CD70,3.2938607567189555
TTC32,3.293294120208431
PNKD,3.292073652968845
ARMCX5,3.2893174947640746
JMJD7,3.2882509622832297
PPAP2C,3.287824589891695
SETD1A,3.28735084975258
SESN1,3.2866085347113807
OPHN1,3.286193954578019
BROX,3.285920542853312
KRT17P5,3.2848680671357027
LINC01139,3.284696647990359
RABGGTA,3.2846239473751986
CEPT1,3.2842194645497758
RP11-66N11.8,3.284212499510019
ACYP2,3.28418043320849
PPP1R26,3.2837237320681076
GCNT1P1,3.283631472177565
RAB32,3.283135814053019
CENPP,3.282608952044647
AK026905,3.282473653401754
LOC100506113,3.282105513451559
BLZF1,3.281602895646481
AHCY,3.280993716815876
SLC26A4,3.2793088007958713
CLDN20,3.2791083861417274
PLXNB3,3.2781943701520113
LHFPL5,3.2780098894528176
COX10,3.2766531226197735
LOC101929609,3.2759444543873935
HILS1,3.2755791196437722
FAM135B,3.2752929368499166
NSDHL,3.2739774184927963
CD5L,3.27323348685539
EIF2S1,3.2728726746111256
LOC101928955,3.2726341024263332
SOCS1,3.2724872732422092
NFKBIZ,3.2713069498132765
BEND5,3.2708733699742454
GCSAM,3.2708328833049976
LINC00116,3.2708289007235107
FAIM3,3.268524501981403
GDPGP1,3.268380737923126
P2RY6,3.268216790822305
FAM222A,3.2681334199590277
KLF1,3.267938593922253
LOC101060691,3.266546782686447
C4orf48,3.266306741689929
TMC1,3.266101793664279
LOC101060553,3.265405000042816
CAND2,3.265354473077587
KCNK3,3.2650551027883856
DNMT3B,3.264634864321593
NPHP1,3.2636226986723362
ANKRD29,3.2635504560824717
STRN4,3.2633347198531157
AFM,3.2619304670704152
USP18,3.261911861322852
SUOX,3.2604428617175967
ITGAL,3.2601059538230186
RBP5,3.2582021628769344
SH2D1B,3.257719941463242
KIAA0513,3.257074616979988
DLST,3.256034017382843
IER5L,3.2553166177437265
C1orf192,3.2546903506273956
AP3B1,3.252312047775183
PMCH,3.2516348843797087
DUSP11,3.250812852224586
GPM6A,3.2504062217511445
OMD,3.250086543965876
PPIEL,3.2500230563742227
HRSP12,3.249763561141486
FAM220A,3.249418419417348
MND1,3.249236719725845
ANKRD30BL,3.248440580634678
LINC01122,3.247924116439389
DNAL4,3.2476709269167787
RNF38,3.2475918803865578
REG1B,3.2475872369986503
LOC100289097,3.24753310485811
TPM3P4,3.2473980146420893
HP,3.247064213043297
SNORA74A,3.246569656608083
RP11-471M2.3,3.24609594993867
HMGB3,3.24607959645007
ZNF562,3.245980814495109
LINC00221,3.245595914423133
UGT2A3,3.245316857691137
FARSA,3.2448559179123393
KBTBD11,3.244690051109402
CIT,3.2442800659188045
SMAD1,3.243933846665997
FBXO16,3.2417346737075388
MERTK,3.241433606511705
KISS1R,3.240731828672411
PHF7,3.240690197391127
PXMP2,3.240557478336733
LOC101930657,3.240441906130713
SSPO,3.2403008922996195
WNK3,3.2399489529035015
LINC00358,3.239573535052466
LOC100268168,3.239508401468949
AC073283.7,3.2391842617673183
RETSAT,3.238609663223734
KCNK4,3.2383355843185355
LOC100506834,3.2380362951013826
MAN2C1,3.237739051310388
RBM42,3.237315135247742
LINGO1,3.236739392911287
NOL6,3.2366638340973473
ATP6V0B,3.2365664255793933
C1orf95,3.235665871517497
NEURL4,3.2350329041775447
AKAP17A,3.2350113589134257
UNC13D,3.2347951471142293
RNFT1,3.234008881763345
MT2A,3.2332698946188576
ABI3,3.2330525891409714
CRB3,3.2328420990783115
TRBV7-3,3.2324834206574504
CCDC171,3.231921221659284
FRMD4A,3.2317267772225358
GNAS-AS1,3.2310280659613495
NDP,3.230101089620794
SSTR5,3.229928116511294
RBPMS,3.2299277691408808
DQ570096,3.2296415662236146
TRAM1L1,3.226772865378858
LOC338667,3.226291639731947
MTMR10,3.2254654928945166
SLC22A25,3.2238553335801954
LOC101927263,3.222562657397852
LRMP,3.2223264203491855
GCDH,3.2222244038541104
FAM50B,3.222047843428237
LOC100132057,3.2219765766440904
LOC100505817,3.2218295543583455
LINC01146,3.2216765588069283
HNRNPLL,3.2216596407927893
TSGA13,3.221054995958128
PTPRZ1,3.220454258862429
C17orf78,3.2203968544367183
ZSCAN21,3.2203171819435745
NEBL-AS1,3.2199155526542635
GDF10,3.2197733800908517
SH2D4A,3.219391590361027
GLG1,3.2182174331828683
MTDH,3.2181105696794545
COPG2,3.2178996835662037
PDYN,3.2170262521475714
DPP10-AS3,3.2162748568894592
ACKR2,3.214895281922389
VPREB3,3.214617085751744
ADRBK2,3.2144893121557248
LOC400940,3.213973979505557
LRIG1,3.2136221886109486
PLEKHA8,3.213494515697203
PLGLB1,3.2126907139541037
PSEN1,3.2121042221542893
ZNF282,3.2101901912035724
SPAG5-AS1,3.2100960798337903
LOC284513,3.2097782226359057
GABRB2,3.209237650882604
ZNF492,3.2082354040706806
RNF13,3.207720778061569
XRCC6,3.2074706118527088
CHST7,3.204943153011976
ZMIZ1,3.20434257404846
GEMIN2,3.20381869463916
ANXA11,3.203653618126954
C2orf61,3.202321324288785
PLA2G2D,3.2023175726679587
UNC5A,3.2022572715019533
ADAM20,3.2022533162423032
DDI2,3.2020744131151524
NT5DC1,3.201966686148201
SRP68,3.2015465496630586
CSNK1G2,3.200923689807196
FSD2,3.2008892189534848
ABLIM1,3.200869265612142
PHKB,3.200426253132265
LOC284798,3.199865694880847
MDFI,3.1997821133636597
CXCL14,3.199286488927989
TMEM87B,3.1982514639165873
LOC102725454,3.1976026616241895
C8orf59,3.1974034686264514
CAV2,3.197258623634916
ARHGAP29,3.1966957069670587
SH2D3C,3.1961484086784555
DAG1,3.1955765126100104
LOC101926943,3.1954520649639124
PAXBP1-AS1,3.1952440119411065
PXN-AS1,3.1951299606562915
KDELC2,3.1950645096834633
LOC101929441,3.1921795076586936
RP13-436F16.1,3.192070064859562
AC114730.11,3.1918195047846565
DKFZp434L192,3.1915220810055764
KDELR1,3.1898212232690577
PSKH1,3.18950816263832
PRDM11,3.1894214949845834
TRAM1,3.1887693586369874
NIPAL2,3.1880155494262103
RP11-209A2.1,3.187817074678626
SETD7,3.1876804752306147
SNORA68,3.1873160437228005
FFAR3,3.1865897794157623
ABHD4,3.1857452417036223
SREBF1,3.1847777659474534
EXOSC1,3.1842196381100334
DSTYK,3.1836382794719085
SIM1,3.182852891714237
EFCAB13,3.182021175409837
FAM84A,3.1809555725886853
HIST1H4L,3.1806434797737566
GAB3,3.180021677214689
LOC100288778,3.1799147071521414
LOC101927342,3.179737402176336
TEX30,3.17925063557634
UQCRC2,3.1792003900056174
EPHX2,3.178477402300356
FLG-AS1,3.1781396879307557
CHRNA4,3.177999678350981
PWRN2,3.1776621379217773
C6orf211,3.1773667814455573
THAP2,3.177317295173506
NDUFC2,3.175201920387301
ELAC1,3.174905613820758
VDAC2,3.174725298886155
LINC01001,3.1738150741031497
CEBPB,3.173085854642821
ART4,3.173019493770018
ERICH3-AS1,3.1723850716339568
TAS2R19,3.171833392802704
G6PC2,3.169752450955575
CNTROB,3.169265501689083
C6orf106,3.168582341019777
PECR,3.1684417904853004
TRAV8-3,3.1679304883866313
GJB4,3.167045530429489
SPATA31C2,3.167024642736502
LOC101927604,3.166943053809248
CATSPERG,3.1666912952514314
UGT2B4,3.1655106402495057
HIST2H2BE,3.164583438767205
ZNF512,3.1644967387595764
PARD6A,3.164434675636514
FOXD4,3.164377797899135
NPAS3,3.164199300097073
GPR156,3.1634405859450316
POP5,3.162697788251854
HOXB7,3.162515079761249
RP11-873E20.1,3.1624789982154153
HTR1F,3.1623185413442343
TAS2R10,3.161957693358894
C11orf88,3.1618204364820626
SLC7A5,3.161761181106953
ACTR6,3.161455419863717
UCN3,3.1604363891436753
IDO1,3.159849988244857
ASB2,3.159029871855045
RPS6KB1,3.158513131737728
C9orf69,3.158489750930424
CLIP3,3.158486296888359
RP11-1007O24.2,3.1584693696498136
BC041448,3.1583901165579573
LARP6,3.158056506554089
ZBTB43,3.157872930386387
RP11-700J17.2,3.157454776581509
LGALS8-AS1,3.157062606442765
POLR1C,3.1562993449244114
ATF5,3.1562919539611447
POLM,3.1560623926561084
GLOD5,3.1559112840456187
RAPGEF3,3.155667025680354
LOC102723559,3.155298070987752
RP5-1184F4.5,3.154955715704524
DOPEY2,3.154896212686538
MYCBPAP,3.1547184589546164
LINC01210,3.1545830425663706
GDA,3.154431162869918
MXRA7,3.154378169399155
ENO1,3.1541538635428186
CACNA1B,3.154135529957902
TRAF6,3.153256905259414
CCDC112,3.152857069787598
MVB12B,3.152812022393703
LOC101927865,3.1527711679063684
MON2,3.1526507085546442
PEX1,3.152077329602931
ARIH1,3.1515417261467333
PELI3,3.151154230996867
LGR5,3.151147402881254
SLC46A1,3.150940130210516
CSNK1E,3.1508368299175347
AQP3,3.150825922079481
CHST14,3.1507940975621724
MCAM,3.1494140329019675
RBM45,3.148737918735031
FREM1,3.1486947077772465
LGR6,3.1484564745026193
BC034444,3.1483437487710884
CCNL2,3.1481397879863255
CTB-113P19.1,3.148047945612676
LOX,3.1471189117594056
AC104667.3,3.1466753244753503
FXYD4,3.146641796855781
PGBD4,3.146047742946113
CLDN17,3.1459819249732384
POU2F3,3.1454771003458957
MIR612,3.1449450781886084
TMEM86A,3.143204783487443
GKAP1,3.1429860402795096
SEC14L2,3.1425632191597748
LOC100506489,3.142501895285224
FDXACB1,3.1414075992799844
ELTD1,3.1411904148646
KRTAP4-2,3.1404532205186504
SFTPB,3.14021439180501
NTRK3,3.13958681069588
BAI1,3.139516752220077
OSTCP1,3.1384308291511194
EEPD1,3.1369298283112066
RP1-100J12.1,3.1365167290725102
SLC2A12,3.135891263318887
SAP30,3.135161552916035
PIGK,3.134424933340823
LOC145845,3.1343698758170433
TMEM128,3.1332862105888477
MIR101-1,3.1322490941149703
PCMT1,3.1312056058653797
BC045788,3.13108413244679
AK093301,3.1298296839142843
CHKB,3.129411823356513
AC092155.4,3.128623815798792
PNPO,3.1276932197157743
ATP6V1G3,3.1272424126108462
SOX4,3.1270584134270663
FOXRED2,3.126703940502539
HNRNPUL2,3.12664674168628
USH2A,3.1264715837377484
METTL21B,3.125967011619701
BC043356,3.125780603337915
MIR6748,3.125277468435703
DPM1,3.1248186680165153
ISLR,3.1238205345155294
ARX,3.123607733099019
TFAP2C,3.1232432640102203
PROSER2,3.1232120059292345
SVIL,3.123046988448518
C10orf40,3.122945819870428
DNAJC5B,3.122738702791535
HIST1H1B,3.1225103450233647
VWA7,3.121957536740491
RP11-664D1.1,3.1218148948635305
DLGAP1-AS2,3.1217080456059945
RP11-389C8.2,3.121225099343104
C7orf33,3.1206365485794043
ALDOC,3.1202625519611233
TPH2,3.1187456155020716
KIAA0232,3.1176097642476743
LOC101929341,3.116862938712175
TPP1,3.1163979561145716
ATP6V0C,3.1163784136871344
LOC100129917,3.1163732220701394
CCL24,3.1162996018628255
LOC100134040,3.1162683400508997
EDAR,3.1161717226121377
LOC100505782,3.114525382715205
PPP3R2,3.1139686466778773
CD163,3.1137383693101115
LOC148696,3.1129049855516167
WWC2-AS2,3.112324304330423
MTHFD2L,3.1118637581707356
APPBP2,3.111843211859635
AIM1,3.111280225206963
LOC101928201,3.11114832404235
HIST1H1C,3.110057481994027
RAB10,3.109071863975409
CTU2,3.1083795714164824
MCCC2,3.108219023603047
ARMCX3,3.1077730700523643
SF3B4,3.1068707150579344
BC069776,3.1068660882593884
DTWD2,3.1061879968731154
CNDP1,3.105604024361167
CACNA1G-AS1,3.105146077769463
RORB,3.1049918860095382
RP11-1007O24.3,3.1043896947909086
CUTC,3.1036626125595315
ZNF862,3.1022350321171617
APH1B,3.10203391229991
CHAMP1,3.1015592720085325
FUT3,3.101472449138828
TUBA4A,3.101273380677062
ITPKB,3.1011069652403758
ATP6V0E1,3.1010510459169285
C14orf166,3.0997627605548623
PDSS2,3.0993603701468735
DDX46,3.0983107354481385
ZNF827,3.0971086666299645
ZNF488,3.0961062338007093
DUX1,3.0960434815684743
MAPK14,3.094952728650342
DIS3L,3.093246032229404
ACSM1,3.09292933211722
HSP90AA1,3.0922301569559187
AX748417,3.091359893298527
LINC00482,3.091334344518439
CACNA1E,3.0903214054050427
RP11-305O6.3,3.0903029304249294
CIR1,3.089989092564153
RNF8,3.0895322474144304
HRH4,3.089449269644791
RP11-96D1.11,3.08922525182585
SHFM1,3.0889443208909952
DCDC2B,3.086847534089868
DNMT3L,3.086754749902318
PTDSS1,3.0862687759935046
SERPING1,3.0859858577319663
PPFIA3,3.085909844295266
ARG2,3.0858004175523903
TTPA,3.0851323523036274
ZNF276,3.083833010676943
CCDC53,3.0824525367491473
IGLV1-44,3.082056214024122
LOC100134822,3.0812754647953065
HLX,3.0809212294084625
LHX5,3.0807497467453526
HIST1H2BM,3.080671260487435
TAS2R43,3.0800197727023537
LOC730202,3.0791449599761456
STX11,3.0789842695946534
PHACTR1,3.078750105410069
C6orf203,3.078113233069484
MOAP1,3.07735539260967
ZNF624,3.076763916972164
LOC100507494,3.0766884925193314
AVL9,3.0764417195027383
LINC00470,3.075474438019236
C1orf112,3.0753781564485574
CDCA7,3.0749168169522423
KCNJ1,3.073940999337604
CNOT4,3.0736036807341938
KIAA0319,3.0731733981493
GPR123,3.071360138591085
ENC1,3.070624842988188
RPL29P7,3.070147506082837
LINC00836,3.0690316519973653
ERVMER61-1,3.0690257020763205
FOXF1,3.0681946967214175
C11orf70,3.0680849638484835
IFIT3,3.0677658250702304
PNLIPRP2,3.0675012352652957
MTHFD2,3.0671865721800313
MCEE,3.066891257951781
ASXL2,3.066324532931725
NAT9,3.0662288920355585
PPP1R3E,3.0661550816977443
C2orf49,3.065376732703841
CTD-2286N8.2,3.0652339765870185
BV03S1J2.2,3.06509824571526
AHCYL2,3.0646326439273235
SPTAN1,3.064267780032444
UBE2E1,3.0642236280280257
TSKS,3.06326050975914
TNFSF13,3.063080259025743
RTP5,3.0625287691618612
C20orf166,3.0623397722678485
EPX,3.061998332689034
VSIG1,3.061369072295193
CD274,3.0602926216630473
NUDCD2,3.0602176287950513
PDZD11,3.0600881729595573
RP5-1065J22.8,3.0600407639364855
HDGFL1,3.05999213899641
PIK3C2B,3.0595537323174558
SLC6A5,3.059076910110034
DIS3,3.05876144501915
SYN2,3.0587442556479894
RP11-421E14.2,3.0584196112561868
WFDC8,3.0581852570483146
UBE2V2,3.0577949836255534
RP11-209D14.2,3.0576479081275223
MORN2,3.056766917893321
CD93,3.0564116903497927
CD244,3.055959879793795
PINLYP,3.0559489154446418
MOCOS,3.0559252624252196
NPAT,3.055020074276011
DLGAP1,3.0529901636179537
XPO4,3.052498586041223
ATP6V0A2,3.0499513944194163
VANGL1,3.0498659562093273
PEX11B,3.049393656945788
LOC101929762,3.0491387117471223
LINC01289,3.0487367240906282
SLFN13,3.0486321090578388
TMEM174,3.048012034452354
MPZL3,3.047981973401226
TMEM216,3.0477979474250567
SORCS3,3.0471260654941656
LOC100127940,3.0464222699470462
VSX1,3.0463998851994267
KLHL35,3.0461517760626635
CLCN1,3.046048214243773
MAFK,3.0454256522602225
HEATR2,3.0445695120221212
NGB,3.0441454708709657
FBLIM1,3.042675902166117
LOC441204,3.042295002657882
DEFA6,3.041936183117037
LOC101927121,3.041634227887195
GOLM1,3.0414739596685414
PIK3R4,3.0414056806464793
SUN2,3.0404915693427297
LINC00471,3.0400137077937166
AK5,3.0397502980688698
UGT2B17,3.0395212977357757
LEKR1,3.039427210216792
NXT1,3.0391569495444184
CATSPER2,3.03890843614902
TGM6,3.0387033249460207
DNAJC9,3.038068577967178
ANKRD24,3.0379424630473526
ZIM3,3.037630996945163
RP11-266L9.1,3.0376182520528014
LINC01104,3.0372958629568805
DUSP26,3.037187358332025
LINC01010,3.0369013657051958
SATB2-AS1,3.036751113272028
ANKRD23,3.036390590665138
FAM27E2,3.035929465762195
SRGN,3.0356697369761285
AFAP1,3.034922913166286
IFRD1,3.034919119665156
MARVELD1,3.033930740555968
RPL7,3.0335058996099784
ZBTB25,3.033173580240828
NELL1,3.0331661511849792
LOC101928417,3.0327344128773857
ADCY8,3.031671952750147
LOC101928002,3.0314370633000642
ZNF628,3.0310656467964887
C1orf216,3.030215927391268
RBM4B,3.029186854247269
AK024936,3.0289134312868597
MKRN3,3.0281032734480364
FLJ16734,3.028017382987431
RAPGEF1,3.027527279173373
ANO10,3.027134621973036
SLC2A5,3.0271130172794107
HTATSF1P2,3.0268822114333243
CENPE,3.0268241304158665
ZNF415,3.0265040366454508
DOCK9-AS2,3.026422137870022
SERPINI2,3.0259091062390024
POU3F2,3.0258815729421844
FOXN3-AS2,3.0253615519329333
PTPRK,3.0251530591778533
LOC100506083,3.0247950760256606
FZD4,3.024449689319736
LOC101929586,3.02434737864317
CCNO,3.0239955668471477
ZNF83,3.022902835256341
SNHG9,3.0224914832309095
FBXW8,3.022386820613805
LINC01133,3.0219451953862797
PATE2,3.021266003820342
LOC100506844,3.021049960392887
LOC100289061,3.020748871471589
TMEM9,3.020492050513439
RAB18,3.02038839844502
LINC00526,3.020381285971836
MVP,3.0200775653200598
SHOX2,3.019954753646098
LOC100996694,3.0189782647913366
SLBP,3.0188373365999666
CTSA,3.0182536334757235
MS4A15,3.018070197925053
GDAP1,3.01716645573596
LOC101927438,3.0168801292956084
SP2,3.0161823592198975
LOC440330,3.0159471124865345
CTD-3193O13.1,3.015688222618173
RASSF6,3.015260332653085
LOC102724229,3.014893689556383
MTHFS,3.0130580426928106
RP11-63K6.7,3.0129962502097705
LINC01260,3.0125784484254665
CORIN,3.0124500465166526
PDE10A,3.012303219809856
HIST1H2AB,3.0120778551726284
RFWD2,3.011686076894035
LOC101927884,3.0105046141458818
IWS1,3.009092021549325
RIMS1,3.009089947559513
WDR86-AS1,3.008891546159366
OR3A1,3.0087696415151473
KCNF1,3.008445429307312
AC099850.1,3.0079854702089124
TNFRSF1B,3.0063362812483563
FAM213A,3.0057666268746726
STXBP4,3.005463977603174
PTPRG-AS1,3.0049779832336405
RANBP10,3.0047548747687296
ZNF816,3.0046848564297797
OIP5-AS1,3.0046428974430324
LOC54944,3.0044506294866786
RECQL5,3.0037389758646102
B3GNT3,3.0027267851576673
RBM5,3.0026584721047147
IL1R1,2.9997065488735744
SLA,2.9994954552728426
RGS2,2.999344835904436
PGC,2.999227504616945
MESP1,2.9983165793930993
GSKIP,2.997632015786962
LOC101928335,2.996610488178878
C18orf12,2.9965823296302
SPRYD7,2.9961344441885527
TENM2,2.9956687683960004
RPIA,2.995126282283936
NLGN4X,2.9949799941340896
IKBIP,2.9943486662122787
PINX1,2.993799029987149
LOC102724640,2.993509847226624
av27s1,2.993291285834636
KLHL2,2.9927791104374157
TCEAL8,2.9908122939240527
PSMD2,2.990609934009684
GRP,2.990177908036481
TICRR,2.989467566358982
DIAPH3,2.9894303814942615
JADE2,2.989235959744795
RDM1,2.9889844678480526
TRDN,2.9886721592901386
TMEM110,2.9868339691482815
HS3ST5,2.9863058554489887
ARHGEF1,2.9848108776329627
NIPBL,2.9842685543141596
TAF5L,2.984123770734567
OR7E37P,2.983982086881015
SPACA3,2.9839292924928964
