gene,score
LDLR,2.270219897160109
ACAD11,2.2696527931320776
CPNE4,2.269571480000217
PRKCH,2.2694177194283482
SDHA,2.269117519156484
ATP8B1,2.269015197192503
TMEM167B,2.268934336988265
EML2,2.268817489650222
GAS7,2.2683531897736966
WDR76,2.2671492238097968
ADO,2.266884936562061
GJA3,2.265845565729512
HDHD3,2.2656292621910623
INSL5,2.265403068553801
HRCT1,2.2653713426808153
LCN1,2.2652564020643196
GORASP1,2.264742379119065
CDC42BPB,2.2646723476420165
KLHDC8A,2.2637008156108216
POGK,2.2634832840845753
BC052775,2.263447756091535
GYS2,2.2634408462590137
GCG,2.263152582239344
KIF1A,2.2630774795195094
SENP6,2.2622581567978592
CENPVP1,2.262006702634609
SNORA71B,2.261290858876134
SERPINB9P1,2.2610663846577883
SLC5A4,2.261049668940213
LOC100505664,2.2602361062817353
UCHL5,2.259533959962819
ITIH6,2.2585029745014458
PGRMC2,2.2584150290511524
TFDP3,2.258384047327098
PTCHD2,2.258211890753278
RHOQ,2.2580893332602856
CCDC169-SOHLH2,2.2579079723488213
MAGED4,2.2576803682755364
HEPACAM2,2.257002599285005
TUT1,2.2563334220662643
TM9SF2,2.256311177795526
LOC101928424,2.256251444571734
CCAR1,2.2559173865243305
LOXL2,2.2558710931971846
SPACA1,2.255567212469491
NDUFAF4,2.2547077824408026
FGF20,2.2539431565809585
ID4,2.2539366034395742
HGFAC,2.2526026895081697
WDR89,2.2522490128103323
QRICH2,2.252081216968375
ZCCHC3,2.251335865307837
GNRH2,2.251171416552033
WISP1,2.2508325553560096
CCDC40,2.2505993307406134
MSL2,2.2495945881738777
LRTM2,2.249111128437987
HHIP,2.2489000898186946
CABS1,2.248350036253323
CYP2A7P1,2.2475468385136947
LOC340340,2.2474324542301183
THUMPD3,2.2468179093731506
SEC11C,2.2461391287548276
LAX1,2.245409617618351
HSPD1,2.2450451533990936
RP11-672L10.6,2.2447128258087345
LOC101927254,2.244682593703484
CLEC4D,2.244238595937539
ZSCAN2,2.244225558002759
MTERF2,2.2442075543077262
EIF3F,2.244054476794505
TRPC5,2.244035003201651
GPR171,2.243947515511699
APOA2,2.2438324188535934
C21orf119,2.243428499189179
CHDC2,2.2424893967001327
LIMK1,2.242392828539239
CRYGC,2.2421485708828333
HTR2C,2.2420446604238204
RP1-118J21.25,2.241358368577542
PROSER2-AS1,2.2411614197899623
SYNCRIP,2.2409872653462095
IDUA,2.2403247248277722
LAMA4,2.2394793346403663
REXO1L1P,2.2394133815592014
TBC1D21,2.2386755360024106
LOC101927648,2.2382578429725317
TMEM105,2.2381889104958432
TOM1L2,2.238158017217356
UBE2Q2L,2.2380002510271555
RNF125,2.237747286339219
LDHB,2.2370378409282914
FAM209A,2.2364829619988305
TUSC7,2.2363355235630205
UVSSA,2.2360470842423448
POMC,2.235320114836995
LINC00323,2.2340915138519044
LOC100506526,2.233353825767017
TSNAX,2.233283688286413
NOX5,2.2322519726767998
METTL21EP,2.2321003031966455
LOC100271832,2.2319229229600377
RP11-568N6.1,2.2316507184150147
WFIKKN1,2.231394167215256
LOC100507403,2.231285476833481
PALM,2.230271462447794
RFX6,2.2301280876676493
BEND3,2.2299669661386785
MLXIPL,2.229603940927734
FRAS1,2.2281107473117268
MTHFD1,2.227685470606053
RP11-116O18.1,2.2276027122139004
PPIE,2.226727458902962
ADARB2,2.2265101791294777
DDX25,2.2261179629641537
ABCA11P,2.2260943067829975
CEBPD,2.225956760133412
IL5RA,2.225787250082616
KRTAP10-11,2.225288565665219
FBP2,2.2252292661372106
PAPPA,2.2250447276029472
CEP95,2.2248017878979853
L3MBTL3,2.224334677168958
ZNF208,2.224248386322235
KIRREL3,2.2235405809559285
ESR2,2.2233952437479405
XKRY,2.22328372853216
MCHR1,2.2229119057370905
XKRX,2.222187539584148
PTRHD1,2.2219259939403155
TBP,2.221576503537376
REG4,2.22149356844979
CRYGN,2.220091722357014
LMAN2L,2.2198306199803786
ADCY2,2.219778700142383
MON1B,2.219739164219371
SCN10A,2.219005288748411
LOC254896,2.2185226810237584
FAM9C,2.2184035412953387
KCNN2,2.217327945577109
RASA3,2.2164299023591925
RP4-560B9.4,2.2160586067872994
MTPN,2.2157871679270316
LINC01165,2.2146639721638826
MAK16,2.214169319224033
SLC27A6,2.2140439640717497
LAMB2P1,2.214033308180325
PEX11G,2.21392255201701
PLA2G4A,2.2138955736088577
MYO3A,2.2138737059527176
KRT73,2.2138557399772236
KRT18,2.213324966792171
FAM159A,2.2130821427135703
BC062763,2.2130757809576607
PGM1,2.213027049358844
RNF103,2.2124671806406035
CGNL1,2.2118378697131935
ZFY-AS1,2.211759592848309
CTC1,2.211597540189619
HOXA5,2.211343379722723
CREM,2.21083295740143
KIAA1614,2.2106480894106952
CYP2W1,2.209866357517875
RPTOR,2.209773824589237
GLYR1,2.209371757727781
NFIL3,2.2089506717390908
C8orf49,2.2087572346753546
TMEM147,2.208668444994252
CCL17,2.207695573774306
AXDND1,2.207524826028658
TUBB1,2.2067052206117874
CD300A,2.2066235774460865
ADAM30,2.2064428856152976
KIAA1715,2.2064218737882273
GPNMB,2.206076538916116
MTRF1,2.2059926355554405
RP1-101G11.2,2.2056144811054206
HOXC11,2.2053519065627647
KCNC4,2.205273434542052
FAM3C,2.2049030080295116
FAM60A,2.204859177205145
KRMP1,2.2048366786735896
NFIX,2.2042150524218687
AK056098,2.204110367309691
MMP17,2.2039668138794446
FAS-AS1,2.203513180608256
PNO1,2.20263233689471
ITPRIPL1,2.202144062639256
TMPRSS12,2.2005960265479967
SLC25A41,2.2001941212452043
COPB2,2.2001782032523542
ISCA1,2.199880290615951
NUP62,2.1997610101105525
RP11-448A19.1,2.199753629568767
SLC2A4RG,2.198990867129771
NR2F1,2.1989802732834445
AC010095.5,2.1989438120768146
STARD7,2.198898519970033
AKR1C6P,2.198272926807721
MFSD1,2.1977170491522444
AX747250,2.1976765155874234
C11orf87,2.1975473001874546
TESK2,2.1971065328523887
CST4,2.1964483025127044
BC031864,2.196235304143256
RNF11B,2.1960812779101357
DGCR6L,2.195572405621949
LOC101929505,2.1934964185885084
ZDHHC24,2.1931622914198012
BCAS2,2.192485790053381
LOC102725383,2.1918215639001186
ACTL7A,2.191680161521814
SNX16,2.1916067983583547
DGKH,2.1914014885780104
KCNH3,2.1911649340146666
ANKZF1,2.1909614886954376
CCDC104,2.190918897286885
SLC6A16,2.190857073403224
ODF3L1,2.1903160158897217
ENDOD1,2.1899894701285167
AK057554,2.189713298416787
WASIR1,2.1893479301467984
LOC102659288,2.1891841752478167
ZNF200,2.1885410595435073
C1QTNF9B-AS1,2.1885192438016308
RP11-348B17.1,2.18842597835334
DYDC1,2.1875135588064296
HCG22,2.185895921803072
ILDR2,2.1858827676752357
C21orf2,2.1843045302933835
CCL22,2.1837609791288553
RNF151,2.183101860991971
FXYD5,2.182595741058552
IPO11,2.1824002359801566
LXN,2.181917010286133
DHX38,2.1818133053155937
RTKN2,2.1812708476668785
LOC100506885,2.1812662103275846
HOXB1,2.1812257599979845
NOA1,2.180947896048862
OTOP2,2.1808029532375106
XPO1,2.180564987783168
ITPKA,2.1805467705353703
TMEM37,2.1796246274794697
FBXL16,2.1795770341258853
PCDHA1,2.1783820974302945
PUS3,2.1770842879592514
LINC01056,2.176375501910937
COBL,2.176034954934998
TXK,2.1749750574815514
AP2A2,2.1748245001543154
CAMK4,2.174573893389525
LOC102724316,2.174231109504951
UBALD2,2.173444616622408
CYP4Z1,2.1733704497487905
VANGL2,2.1730724349069837
MTCH2,2.1725951149870997
SRPRB,2.1720310997044794
RP11-157B13.7,2.1716617287826563
CCDC91,2.171505493802362
LOC101926892,2.1711451351176265
LMBRD1,2.1709031669170473
RPAP1,2.1708137224125728
MDH2,2.170689217775403
EPHB2,2.170505206692977
ZNF248,2.1703354088023605
SOX9,2.1703278866220876
KNTC1,2.1703263047032313
PTPN4,2.170132926585769
LOC101930306,2.169625035813913
WASF2,2.169134798004288
CPSF4,2.1690504348932964
EGFLAM-AS2,2.1690356028015625
LOC101930026,2.1688758725046204
ERICH5,2.168738432934124
PLEKHN1,2.1686793866511502
ZFY,2.1672328339963847
VPS37A,2.1670819000051953
HECTD4,2.1670312520317783
CCDC58,2.1661801391304807
AC018755.16,2.16452116089441
RP1-202O8.3,2.1644932469367832
AKAP13,2.164132490994788
LOC285074,2.1639432449149103
DPYSL3,2.163445558280615
LTF,2.1633732584738152
TSSK1B,2.1631948558588014
AP3S2,2.1625235998821846
WFDC9,2.162465092784309
LOC283914,2.162087012625083
ANKRD55,2.1620473088401346
NT5C3A,2.1605010562604354
EGOT,2.1604087494708626
LOC100507391,2.1597402378446984
APOM,2.1596791642861684
FCGR1A,2.1594809448055616
TECPR2,2.159261445399855
ADH1A,2.1589869910769006
LOC100507006,2.1588566160784506
BD495725,2.1586737199454626
WDR86,2.158330916806854
RWDD1,2.158251963523446
SPEF1,2.157887058914061
BX538226,2.15776019455222
NEUROD4,2.156724671183244
NIPAL4,2.156360200109815
LOC400768,2.155920017082716
HMGB3P30,2.1557307374304555
WDR82,2.15566824416773
FAM9B,2.1554909877809845
MAPK10,2.1554349895553973
SLC4A3,2.155262936158843
ZNF587,2.154741838729674
MMP7,2.1545118571736768
INTS1,2.154486980478841
KLHL36,2.153291077188421
NFRKB,2.1532038897425645
RHBDL1,2.1529496874222036
GABPB1-AS1,2.1525428950238568
LCA5L,2.1517393244444882
U2SURP,2.1515257725594985
RP11-552M11.8,2.1507869608841625
LOC729680,2.150571532997931
PLBD2,2.1503069281909184
TAF3,2.1495085631968704
PTPN9,2.149226142161004
GRAP2,2.1491432908387385
JRKL,2.1487875085914707
ZNF782,2.147508193623982
DLX4,2.1474450557298517
LDHAL6CP,2.1473448989206307
FGFR3,2.1467364139946548
AL109706,2.1464491319530397
NUDT2,2.1463973439490416
AP5S1,2.146358470038027
LOC338694,2.145195024736632
AANAT,2.144918275462568
KCNS1,2.144609967404255
LIME1,2.1438169593642598
DEPDC1-AS1,2.143775709916608
PROP1,2.1437384513990145
CWC25,2.1437242227597153
RP3-508I15.21,2.1435781557632287
TFAP2E,2.1430613345120637
METTL23,2.1428907733897646
RP11-1109F11.3,2.1422560487518556
RELA,2.141737892751522
WFDC12,2.141693088148347
KLHL11,2.141631336217679
OR8D1,2.140902157107142
LOC101060275,2.140657959392168
SUSD2,2.1405619423561144
KIR2DL1,2.140420978910779
C14orf183,2.140225809480813
EPS8,2.14017143483546
HEXIM1,2.139821816982874
TUBG2,2.139743413520847
DHX8,2.138902124045831
RP3-428L16.2,2.138316693994618
PVRL1,2.1381030768697955
TASP1,2.1380076492329483
SEC22C,2.137640396771805
LINC01398,2.1369770928613674
CSF1,2.1368942551891332
CAND1,2.1366686930099577
SLC41A3,2.13525349241286
CCNA1,2.135186690713819
SLC12A3,2.135046685436375
EPO,2.1340259332026155
PPP5D1,2.132327718104094
UGT2B28,2.1322632644437833
BAAT,2.1321538482283464
C10orf55,2.131880176369846
RXRB,2.1317325218480763
TNK2-AS1,2.130601023030321
KIF3C,2.130568380671539
LOC645188,2.1303996424385527
EIF4G3,2.129829692918924
NOP2,2.1293934380847093
NECAP1,2.12842237743347
NAPSA,2.1283442141949322
LINC00955,2.128284589751294
WFDC11,2.1280804770865576
CUL7,2.1278019328019817
SSX2,2.1274098411480913
HCFC1,2.1271350378855503
RTN1,2.1270770226664166
CTBS,2.126939273466548
LOC100240734,2.1269300983176755
LYG2,2.126231773382991
ZNF775,2.1257049708065936
RGS9BP,2.1256358039035192
PPP1R21,2.1255365634731747
SLC7A10,2.1252796457497123
RP11-945A11.2,2.124876008137164
C9orf135-AS1,2.124368466886812
LOC101928449,2.1239878523167786
PTPN1,2.123208836048311
CDR1,2.1231289163182576
DZANK1,2.1228552533140026
CNN2P10,2.1224293960915728
SPTLC1,2.121466649972833
ENDOU,2.1210274509307823
LINC01091,2.1201427037695915
DAPK1,2.119636554273816
USP44,2.11879378264448
GNAO1,2.1182739989970765
CLECL1,2.11821110503983
NCKAP5L,2.117892673400908
USP40,2.117802355824449
NFAT5,2.1165005201825347
CDR2,2.1162069317392227
LINC00667,2.1160031825451187
MAPK11,2.115845164210391
ZNF117,2.1157690496029997
MT1HL1,2.115361400543631
JOSD1,2.114967338715901
LOC101929232,2.1123313871093505
CLIC2,2.1122621846416645
CBR1,2.1122135107578437
CCL4,2.111950932346933
MS4A6E,2.1116861887830947
CDH9,2.1116109092127533
DCC,2.1114406549651448
ICA1L,2.110278878339992
LOC101928460,2.1099015060750093
PLEKHG4B,2.1096876370458166
DRD3,2.1094947274764477
TSEN34,2.109455010308793
ATP6V0E2-AS1,2.108815978375576
DNASE1L2,2.108550764747215
CCDC27,2.1075693439436134
RP11-443B7.1,2.107423812270971
MYBPC1,2.107277697364566
TTLL12,2.1068587348385397
LOC102724689,2.106704727100057
SLC15A2,2.1059185480689884
TUBA3C,2.105124668652602
TMEM238,2.10496672338354
NAT6,2.104711639360673
PSPN,2.1047055624498237
BLOC1S4,2.104701624253824
FBXO10,2.10453766119846
LOC100507547,2.104337495958776
FOXE3,2.103701491622063
LOC100130744,2.103039625100646
NFKBIE,2.1029747441314313
DEFB125,2.1026601355722536
XPA,2.1025579529289957
CYP2B6,2.1025538520833975
RAF1,2.102521493157486
MIR4647,2.1017067322457805
ZNF530,2.101626834222013
GHRLOS,2.101327489179174
ADAMDEC1,2.10127931764085
TTC9,2.100717107182916
XAGE-4,2.1005646640893922
BC024027,2.0999058706850238
OSGIN1,2.098191163045565
ABCG2,2.0976856302787885
RBM24,2.09765797154489
MEIS3P1,2.097450297309078
FAM217B,2.096600464537359
HENMT1,2.096572640273943
TSPAN18,2.096530560380792
SLC2A14,2.09651453226975
TSSC1,2.096477024470173
CDK16,2.0957940877106473
ZDHHC2,2.095178085554169
SECISBP2L,2.095087539654342
SEC14L4,2.0950569386179527
DUSP13,2.0945003786357876
CRYM,2.094004365602537
RP11-503C24.6,2.093774230478055
STK32C,2.093604370443432
LYRM1,2.0934049705582543
LINC01281,2.0926429270686233
FARS2,2.0917853289358033
LLNLR-246C6.1,2.0913393837411736
LPPR2,2.0910710220273443
SIRPA,2.090974324686124
MEF2A,2.0909086334799283
FAM151A,2.089959204143796
KRTAP11-1,2.089546240389162
PKNOX1,2.089132314443467
CHRNA1,2.0886904962752095
ABCD1,2.0885551698881097
LINC00523,2.0875748685229607
ANKRD37,2.0870672715219905
FASTKD1,2.086957555731404
CCL13,2.08686968076005
LOC101060391,2.086066106311651
PPP2R5A,2.0860347823003607
PRKACB,2.0851358450589417
GSTT1,2.0849686460140044
BC039686,2.08481514987152
SCGB3A1,2.0843388048998626
EDEM3,2.084053856969338
ADIRF-AS1,2.083731788683199
GNPDA2,2.083509357498699
DDHD1,2.083500130193652
AP1S1,2.0830833333410643
PLK3,2.0826085126427056
LOXL4,2.08240364036092
DUOXA2,2.082390386018893
SCRIB,2.081222998355695
GJB3,2.0810204354291235
U2AF1L4,2.0808201412550784
STAG3,2.0806580651763094
AKAP1,2.0804579637769947
LEF1-AS1,2.0802998635708825
TBC1D10B,2.08005628796995
TRIM24,2.0799523419701034
C16orf82,2.0799042964923133
NEK9,2.0798876255773693
ATXN2L,2.07973885023883
NRF1,2.0794044047023754
SLC6A14,2.078387222781371
AK021933,2.0776569250564103
TRIM56,2.077054742320121
PSG6,2.076605717635933
GCAT,2.0764816051625767
BFAR,2.076373081423726
IRF4,2.0762887128406478
NEUROG2,2.0758700686082836
HYAL4,2.0751774414292097
ZNF35,2.07502132838367
LOC102725263,2.0744409339463985
RBM23,2.073446865411096
HLA-DPA1,2.0725010331594813
SPPL2B,2.0724704687763285
ATCAY,2.072175675153502
ECM2,2.0717573226621795
LOC100507670,2.07061507178962
TIPRL,2.0699060301899195
LINC00639,2.0698841514047013
ZNF140,2.0698806043930538
CCKBR,2.0697005127848103
NMUR2,2.069060583707281
C17orf62,2.0688661264125585
RPS6KA2-AS1,2.0688087412248106
AFG3L2,2.068445453790679
ZNF674-AS1,2.068415983471566
NMBR,2.0679861296450195
WASH1,2.067803268624903
TRAF2,2.0676480290440815
CITED1,2.0674754057950206
LOC101927331,2.06744556442175
SSH1,2.0669525721272755
TXLNA,2.066950615530948
FAM83D,2.066809484501671
UIMC1,2.066527570107185
BPTF,2.0655018836451027
CDH3,2.065378987363632
ZSCAN23,2.065130594290728
NUDCD1,2.064826324168813
LOC101928694,2.0640876738920833
MCM10,2.063398694922728
LINC00926,2.062503056446725
RP11-217B7.2,2.0614769018110315
PPAPDC3,2.060808696364562
PP14571,2.0606784288433353
LOC100128288,2.0600727535697425
ENTPD3-AS1,2.059841809145221
CYLD,2.059478688566883
SNHG6,2.0591657935439254
DNAJB2,2.0578954730406043
DQ586822,2.0570062615307974
RAP2C,2.056696283597929
RP11-5N11.2,2.0550129650587086
PRTN3,2.054200199574371
DLK1,2.054030456034636
FCAMR,2.0537641504441684
DCAF12L1,2.0536112779627125
ARRDC4,2.0535253541055845
SLC2A2,2.0534943774982004
PPID,2.053150225543984
MAMLD1,2.053051514972947
PCYOX1L,2.052923141430714
SPINK13,2.0528851600319564
PLCB2,2.052651951953141
ZNF770,2.052515599224727
OR14J1,2.0519306847875276
CST9L,2.051832092398063
METTL4,2.051796976839598
ATP13A2,2.0507416672699774
ELSPBP1,2.050553829363451
AHNAK2,2.050546640501438
RIPK4,2.050394694680771
DTX3,2.049998361597471
LRCH1,2.0496735904448857
MGC12916,2.0494337966807348
METTL15,2.0493829573446725
SIGLEC9,2.04931604292781
HTR1D,2.049237704381453
LOC100505534,2.0491284476323512
SNED1,2.0489525058381717
ZNF552,2.0487139402396406
BTBD17,2.048531002087636
DYRK1B,2.04817217213167
IL10RA,2.047128801373329
ZNF324,2.046426672668475
LOC101928516,2.0463987066789318
LOC100131510,2.046027475539924
NKIRAS1,2.0458876028255957
FERMT1,2.0457015808965044
FUT8-AS1,2.0456505659777107
KIAA1958,2.045541545348796
MIAT,2.0449661339404037
LINC00849,2.04426320735044
FGF17,2.0439132375057367
C17orf77,2.0438751044287957
AURKC,2.0438634707516217
RP11-477N3.1,2.043803652026364
CUBN,2.043687249730594
EVI5,2.043644471174815
UQCRB,2.0436134805412016
NR3C2,2.0433567318613597
ZNF689,2.0428947988430863
DGCR9,2.0421125336946337
RP5-963E22.5,2.041724782143971
LRRC37A16P,2.0407993179350328
ZNF322,2.0400355202087246
LHX2,2.039557840414394
PPIF,2.0394464919044957
COA5,2.038556862724873
LOC100507165,2.0383847647563496
POLR2B,2.038134222608456
RAB5B,2.038050958325256
TNNI3K,2.037895067637575
WWOX,2.0376818226487172
P2RX7,2.03720056343096
FECH,2.036956259911666
LINC00460,2.0369209700473982
BMS1P6,2.034650454815627
SARS2,2.0345986047248443
CTD-2287O16.5,2.034246733879312
TTBK1,2.0340443741934844
LOC101928961,2.033735402377705
SNX27,2.033399217032211
PROZ,2.033269430827039
UNC5B,2.032192225497616
GJA4,2.031510272674087
SNHG4,2.030808793005839
AC067956.1,2.030672492613305
ERCC6,2.030345228277448
ISL1,2.0298966762644386
SALL1,2.0295250944363983
PKIB,2.029328064227051
RP11-324L17.1,2.0269634145150297
KB-1410C5.2,2.026671307303815
CCDC69,2.026594618776664
C6orf25,2.0263880699252486
ZNF566,2.0258742845579474
DRP2,2.0254702725518774
PPP4R4,2.0253872986125487
ST3GAL2,2.0250728819853374
FGB,2.023962528678808
LOC101929114,2.023825239437066
NF1,2.023475034185452
SRSF10,2.02226922360574
KB-431C1.5,2.0222437053661597
CAPN1,2.022100086523311
PGLYRP1,2.0218014797573756
LOC253573,2.0215896159543747
GOLGA6A,2.0215856159516465
CD3EAP,2.0212463831900624
PACRGL,2.021221615929878
POC5,2.0208769457722138
ZBTB16,2.020852449014648
SOAT1,2.0205575176222963
PHF2,2.020510713958524
CHD1L,2.0202586661019044
CANX,2.020229093470294
MAP1LC3B2,2.0202177695194363
RP3-384D21.2,2.0197792194981234
PRMT5,2.0194965867127848
AC005306.3,2.0189357604261313
PAPD5,2.0183860333541603
ARHGEF12,2.0175975721151276
FLVCR1,2.016982988961908
EFNB2,2.016394619306405
FAM223A,2.0163137071426647
RP1-68D18.4,2.015843124097193
CBLN3,2.0157924551830826
SPECC1,2.0156569855364754
GMDS,2.015613426482395
ABCB5,2.0154536629069577
RP11-155O18.6,2.0153129767637554
LOC102724323,2.0150031620190063
SIGMAR1,2.0149488554529995
BC113958,2.014706270007541
KDM4C,2.014130121556176
GTF3A,2.0139215519264253
UPP1,2.0137445241117513
JARID2-AS1,2.0134953190671725
LPAR6,2.0134244339986807
SPATA2L,2.013374838493642
LOC102467079,2.0129921550221237
NOM1,2.0125889074447936
PXMP4,2.0117567856490255
GPD1,2.011597883599697
FYTTD1,2.0105566962551675
GPR4,2.0103136831321025
RP11-68I3.11,2.010035101153666
KDM6B,2.009389254169426
WHSC1L1,2.009127928294135
RP11-382B18.4,2.0088377245661944
SMPDL3A,2.0088075781836756
FAM111A,2.0082915193620448
FAM205CP,2.008076785048255
MIR3682,2.0073114469061477
ZNF883,2.0066774253610737
HSCB,2.006515392832289
ZNF114,2.0060618438264406
FGFR4,2.005638178104136
FIGF,2.005617386065044
FAM134A,2.0053233391329326
FOXA3,2.005056107909569
GPR137,2.004972264002717
LDHC,2.004557969334943
RP11-108K3.2,2.003867009519357
AX746627,2.0036827417645986
GLP1R,2.0024894156543875
PRC1,2.001482039499388
RP11-180N14.1,2.001374710971958
RP11-567C2.1,2.001003964193045
MMP26,2.0004114872266454
MPP7,2.000378470676917
LOC101927950,1.9997582191928782
MMP25,1.9997014545210046
CORO7,1.9991151313976032
DPF1,1.9989065798770582
SLC35G1,1.9986870223141182
TFE3,1.998630348039434
EHBP1L1,1.9986222894098813
EPB41L4B,1.9983722165263746
SPDYA,1.997905161121001
TFG,1.997527138498916
LOC400684,1.9971717015918018
KIAA1755,1.9971412943558273
TNPO2,1.9966906942200018
LOC220729,1.995546094915335
RP11-585P4.5,1.9951102437206278
CHTF18,1.9945398937869072
HID1,1.994393557011643
KCND2,1.9942083710804686
HIST1H2AD,1.9942028694657812
LINC00906,1.9936842765338332
MMEL1,1.9929328061114413
FRMPD1,1.9923635458140325
PMP22,1.991667012526861
LOC101929963,1.9906038767321725
PCGEM1,1.9905927732411943
CSTA,1.990357200487376
PCYT2,1.9898253363239962
OSBPL9,1.9894819219304445
STPG1,1.9892836149291395
PCDHA2,1.9892540655273518
LOC100506411,1.989016058840929
TRG-AS1,1.9888323868992774
MSL1,1.9882097983035707
GPR82,1.9881505073605514
NKX2-1-AS1,1.987206964876296
TMEM67,1.9860278172899755
RNASEH2B,1.9852302280200256
CTSS,1.9849820150174704
XYLT1,1.9838009997436297
HEPACAM,1.9835495360925641
ZNF506,1.983391316980075
VKORC1,1.9831335686502412
PSMD12,1.9830272670129883
CRMP1,1.9828414882975538
TVP23A,1.9821911203031608
AK093356,1.981943079194651
RP11-586K2.1,1.9814420342871124
SLC22A7,1.980201205935502
EXTL3-AS1,1.9785051092110681
MBD4,1.9779216688507657
DEPDC4,1.9775610064393632
ASB6,1.9767853472832255
GMNC,1.9767469061561223
LOC101929279,1.9742814193512044
FAM155B,1.9740512609396215
CRTC2,1.9738218902168678
NKAP,1.9736855554492814
LOC101927870,1.9736355417190583
PCGF6,1.9733846877094168
UMODL1,1.972635740348254
ATG4A,1.9724100475243713
AKAP12,1.9713905175398838
DRAXIN,1.970996442160653
MAGEC1,1.9709934884002893
LOC284889,1.9704715900937066
LOC100132167,1.9704441784284614
LOC728485,1.970357991863401
AK6,1.9702264505718556
TRIM13,1.9702186073392793
FAM69A,1.9701108357022654
OPLAH,1.9692600906424889
LOC100996740,1.9687806834372918
TTC31,1.9679218894602242
COA6,1.9677417301668647
LOC102724483,1.9666749235188523
NTMT1,1.9659042385348016
UBL7-AS1,1.9656503735724065
LOC647070,1.96487144963175
LSAMP-AS1,1.9637591095689009
RAX2,1.963473840002529
RNF4,1.963375307962982
SEC24B,1.9632975227527392
NKX6-3,1.962407713547243
ZNF665,1.9615574107813636
ADCK2,1.9605901197334938
UGT1A1,1.9599273243052349
ACADM,1.959317319762158
ZNF572,1.9588849789384903
CLYBL-AS1,1.958726766300749
DIRC3,1.9585676004887214
ADSS,1.9575810802030786
AX747750,1.9575742775643707
ZNF12,1.9570934134122835
FDPSP5,1.9570697499418328
AC004951.6,1.9568610382685074
LOC150776,1.956743391534732
ERV3-2,1.9562301667202688
ISL2,1.9561713990522316
ATP5F1,1.9553428872909457
OR1J4,1.9551422635950768
MAP7D2,1.9549807155745251
METTL7B,1.9545366682387664
RPL22P22,1.9540459861778223
OAS3,1.9534199173824425
LOC285191,1.9529198713029592
LINC-PINT,1.952659404418213
HIPK1-AS1,1.9518910293853495
MATK,1.9510054231070142
NT5C,1.9508747725932598
RP3-508D13.1,1.9501217245500342
CPM,1.94911457499921
HIST3H2A,1.9490128006288991
RP3-368A4.6,1.9466933732720275
RHCE,1.9466014446732902
TPSG1,1.9462830679322867
ASPM,1.9460409113906811
LOC101928968,1.9459672886521087
LOC145783,1.9457569151447045
ABHD10,1.9450633219396132
INSC,1.9447596558249602
SUCO,1.9446787051515322
CWC27,1.944581465482678
LOC102724200,1.9438245157902196
NOS1,1.9434011664756952
LINC00654,1.9433066576468434
FOXL2,1.9427948912754973
KCNK15,1.9410991366194854
KCTD14,1.9410678605367735
SQRDL,1.9409304112183472
TPST1,1.9407385626227815
PLA2G16,1.9406616628788826
PTPDC1,1.9403813956143527
TTC14,1.9398735649075554
CELA3B,1.939732314338007
LOC101929897,1.939142163447553
LOC389199,1.9390849386905362
AK057657,1.93788670291613
GGA2,1.937613586562919
LOC100996583,1.9374162233082417
CC2D1A,1.937067479192428
ELF5,1.9366732068752812
LOC100240728,1.936521632493976
LOC101928916,1.9360006510410124
SLC35A1,1.9357766380402128
DCAF11,1.9354971041566191
STAC3,1.9353910036479596
LINC01442,1.9344955398326034
TNFAIP8L2,1.933860833003947
SPATA9,1.9338070246490662
SMIM7,1.933349745619794
SUCLG1,1.9329835601462335
SNORA78,1.9325937762384935
RBP4,1.9325659944884666
TRAF3IP1,1.932291731084787
LOC101927792,1.9321447931646865
KIF2B,1.9321090472824491
GBP1,1.9317235542116415
DR1,1.9314231549381022
TSPAN1,1.9312999287114831
WNT7A,1.9304122247275934
ANAPC10,1.930064937918022
TMEM125,1.9298221797877975
LINC01341,1.9293360452974349
BC033323,1.928927872341305
HEG1,1.9287208893951147
CDKL1,1.9282080580568546
LRRC41,1.9274395320078697
SOCS3,1.9265988266621408
PECAM1,1.926295242026987
FLJ23519,1.9262278049545287
RIC3,1.9262199132368394
MTG2,1.925598245010996
HPS1,1.9234772542729466
LINC00664,1.9231812074871297
DAK,1.922997469268074
B4GALNT3,1.9229902339246636
UBALD1,1.9226883639718977
DNAJC27-AS1,1.9224867987818182
RNF111,1.9218114747101098
SEC63,1.9216717075382133
ERLIN2,1.92153455274927
SHISA5,1.9212476640181364
FBRSL1,1.920511485476421
ZFYVE1,1.9193493857243267
VPS13B,1.919285959794402
LAMA2,1.9185777196534015
GIT1,1.9185415637361625
PKI55,1.918228055696509
ZNF34,1.9174852417124257
UHRF1,1.9169730659079391
NXF5,1.916592287373605
URB1,1.916110970866812
SNRNP70,1.9154021189576032
LOC100129516,1.9153879503396736
FRG1,1.9152643806398286
LOC340184,1.9150790864801215
RP11-474P2.2,1.914549760878755
RIMS4,1.914389412198012
CIITA,1.9142272096026898
MS4A3,1.913958302853078
EIF2D,1.9131983800398578
CHURC1-FNTB,1.9128058129127388
GSN,1.9121804318131066
C15orf45,1.9119693075894186
RGS4,1.9118466121275823
TP53TG5,1.9117586556431176
CREB3L3,1.9105235283071844
ROR1-AS1,1.9101796902763057
